Screen ID,Screen name,Object ID,Source RU/EN,ZH (machine),Status
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-12","93.38","93.38","machine-review-required"
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-16","T","时间","machine-review-required"
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-17","93.38 %","93.38%","machine-review-required"
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-18","Tср","总氮","machine-review-required"
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-19","93.36 %","93.36%","machine-review-required"
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-20","dT","dT","machine-review-required"
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-21","0.02 %","0.02%","machine-review-required"
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-1781801179653","3","3","machine-review-required"
"3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy","3-6-2-4 Photometry-T-n-3-measurement-fixed","canvas-3-6-2-3-photometry-a-n-2-measurement-fixed-copy-copy-text-1781801204101","93.36","93.36","machine-review-required"
"3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy","3-6-5-1-1 Photometry-save results-no","canvas-3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy","3-6-5-1-1 Photometry-save results-no","canvas-3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy-text-3","12:05","12:05","machine-review-required"
"3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy","3-6-5-1-1 Photometry-save results-no","canvas-3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy-text-4","n=9","n=9","machine-review-required"
"3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy","3-6-5-1-1 Photometry-save results-no","canvas-3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy-text-5","Сохранить результаты ?","保存结果？","machine-review-required"
"3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy","3-6-5-1-1 Photometry-save results-no","canvas-3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy-text-9","Нет","不","machine-review-required"
"3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy","3-6-5-1-1 Photometry-save results-no","canvas-3-6-4-3-2-photometry-n-9-measurement-selected-delete-all-yes-copy-text-10","Да","是的","machine-review-required"
"3-6-5-1-1-photometry-save-results-no-copy","3-6-5-1-2 Photometry-save results-yes","canvas-3-6-5-1-1-photometry-save-results-no-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"3-6-5-1-1-photometry-save-results-no-copy","3-6-5-1-2 Photometry-save results-yes","canvas-3-6-5-1-1-photometry-save-results-no-copy-text-3","12:05","12:05","machine-review-required"
"3-6-5-1-1-photometry-save-results-no-copy","3-6-5-1-2 Photometry-save results-yes","canvas-3-6-5-1-1-photometry-save-results-no-copy-text-4","n=9","n=9","machine-review-required"
"3-6-5-1-1-photometry-save-results-no-copy","3-6-5-1-2 Photometry-save results-yes","canvas-3-6-5-1-1-photometry-save-results-no-copy-text-5","Сохранить результаты ?","保存结果？","machine-review-required"
"3-6-5-1-1-photometry-save-results-no-copy","3-6-5-1-2 Photometry-save results-yes","canvas-3-6-5-1-1-photometry-save-results-no-copy-text-9","Нет","不","machine-review-required"
"3-6-5-1-1-photometry-save-results-no-copy","3-6-5-1-2 Photometry-save results-yes","canvas-3-6-5-1-1-photometry-save-results-no-copy-text-10","Да","是的","machine-review-required"
"3-6-5-1-2-photometry-save-results-yes-copy","3-6-5-2-1 Photometry-storage location-storage","canvas-3-6-5-1-2-photometry-save-results-yes-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"3-6-5-1-2-photometry-save-results-yes-copy","3-6-5-2-1 Photometry-storage location-storage","canvas-3-6-5-1-2-photometry-save-results-yes-copy-text-3","12:05","12:05","machine-review-required"
"3-6-5-1-2-photometry-save-results-yes-copy","3-6-5-2-1 Photometry-storage location-storage","canvas-3-6-5-1-2-photometry-save-results-yes-copy-text-4","n=9","n=9","machine-review-required"
"3-6-5-1-2-photometry-save-results-yes-copy","3-6-5-2-1 Photometry-storage location-storage","canvas-3-6-5-1-2-photometry-save-results-yes-copy-text-5","Сохранить","节省","machine-review-required"
"3-6-5-1-2-photometry-save-results-yes-copy","3-6-5-2-1 Photometry-storage location-storage","canvas-3-6-5-1-2-photometry-save-results-yes-copy-text-9","Внутренняя память","内存","machine-review-required"
"3-6-5-1-2-photometry-save-results-yes-copy","3-6-5-2-1 Photometry-storage location-storage","canvas-3-6-5-1-2-photometry-save-results-yes-copy-text-10","USB-накопитель","USB 闪存驱动器","machine-review-required"
"3-6-5-2-1-photometry-storage-location-storage-copy","3-6-5-2-2 Photometry-storage location-usb","canvas-3-6-5-2-1-photometry-storage-location-storage-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"3-6-5-2-1-photometry-storage-location-storage-copy","3-6-5-2-2 Photometry-storage location-usb","canvas-3-6-5-2-1-photometry-storage-location-storage-copy-text-3","12:05","12:05","machine-review-required"
"3-6-5-2-1-photometry-storage-location-storage-copy","3-6-5-2-2 Photometry-storage location-usb","canvas-3-6-5-2-1-photometry-storage-location-storage-copy-text-4","n=9","n=9","machine-review-required"
"3-6-5-2-1-photometry-storage-location-storage-copy","3-6-5-2-2 Photometry-storage location-usb","canvas-3-6-5-2-1-photometry-storage-location-storage-copy-text-5","Сохранить","节省","machine-review-required"
"3-6-5-2-1-photometry-storage-location-storage-copy","3-6-5-2-2 Photometry-storage location-usb","canvas-3-6-5-2-1-photometry-storage-location-storage-copy-text-9","Внутренняя память","内存","machine-review-required"
"3-6-5-2-1-photometry-storage-location-storage-copy","3-6-5-2-2 Photometry-storage location-usb","canvas-3-6-5-2-1-photometry-storage-location-storage-copy-text-10","USB-накопитель","USB 闪存驱动器","machine-review-required"
"3-6-5-2-2-photometry-storage-location-usb-copy","3-6-5-3-2 Photometry-named_file","canvas-3-6-5-2-2-photometry-storage-location-usb-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"3-6-5-2-2-photometry-storage-location-usb-copy","3-6-5-3-2 Photometry-named_file","canvas-3-6-5-2-2-photometry-storage-location-usb-copy-text-3","12:05","12:05","machine-review-required"
"3-6-5-2-2-photometry-storage-location-usb-copy","3-6-5-3-2 Photometry-named_file","canvas-3-6-5-2-2-photometry-storage-location-usb-copy-text-4","n=9","n=9","machine-review-required"
"3-6-5-2-2-photometry-storage-location-usb-copy","3-6-5-3-2 Photometry-named_file","canvas-3-6-5-2-2-photometry-storage-location-usb-copy-text-5","Введите название файла","输入文件名","machine-review-required"
"3-6-5-2-2-photometry-storage-location-usb-copy","3-6-5-3-2 Photometry-named_file","canvas-3-6-5-2-2-photometry-storage-location-usb-copy-text-1781871436340","Mn-Cr","锰铬","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy","3-6-5-3-1 Photometry-naming_file","canvas-3-6-5-3-1-photometry-naming-file-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy","3-6-5-3-1 Photometry-naming_file","canvas-3-6-5-3-1-photometry-naming-file-copy-text-3","12:05","12:05","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy","3-6-5-3-1 Photometry-naming_file","canvas-3-6-5-3-1-photometry-naming-file-copy-text-4","n=9","n=9","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy","3-6-5-3-1 Photometry-naming_file","canvas-3-6-5-3-1-photometry-naming-file-copy-text-5","Введите название файла","输入文件名","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy","3-6-5-3-1 Photometry-naming_file","canvas-3-6-5-3-1-photometry-naming-file-copy-text-7","_____","_____","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy-copy","3-6-5-4-1 Photometry-print-yes","canvas-3-6-5-3-1-photometry-naming-file-copy-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy-copy","3-6-5-4-1 Photometry-print-yes","canvas-3-6-5-3-1-photometry-naming-file-copy-copy-text-3","12:05","12:05","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy-copy","3-6-5-4-1 Photometry-print-yes","canvas-3-6-5-3-1-photometry-naming-file-copy-copy-text-4","n=9","n=9","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy-copy","3-6-5-4-1 Photometry-print-yes","canvas-3-6-5-3-1-photometry-naming-file-copy-copy-text-5","Распечатать?","打印？","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy-copy","3-6-5-4-1 Photometry-print-yes","canvas-3-6-5-3-1-photometry-naming-file-copy-copy-text-1781871718872","Да","是的","machine-review-required"
"3-6-5-3-1-photometry-naming-file-copy-copy","3-6-5-4-1 Photometry-print-yes","canvas-3-6-5-3-1-photometry-naming-file-copy-copy-text-1781871750383","Нет","不","machine-review-required"
"3-6-5-4-1-photometry-print-yes-copy","3-6-5-4-2 Photometry-print-no","canvas-3-6-5-4-1-photometry-print-yes-copy-text-1","Фотометрия \","光度测定\","machine-review-required"
"3-6-5-4-1-photometry-print-yes-copy","3-6-5-4-2 Photometry-print-no","canvas-3-6-5-4-1-photometry-print-yes-copy-text-3","12:05","12:05","machine-review-required"
"3-6-5-4-1-photometry-print-yes-copy","3-6-5-4-2 Photometry-print-no","canvas-3-6-5-4-1-photometry-print-yes-copy-text-4","n=9","n=9","machine-review-required"
"3-6-5-4-1-photometry-print-yes-copy","3-6-5-4-2 Photometry-print-no","canvas-3-6-5-4-1-photometry-print-yes-copy-text-5","Распечатать?","打印？","machine-review-required"
"3-6-5-4-1-photometry-print-yes-copy","3-6-5-4-2 Photometry-print-no","canvas-3-6-5-4-1-photometry-print-yes-copy-text-9","Да","是的","machine-review-required"
"3-6-5-4-1-photometry-print-yes-copy","3-6-5-4-2 Photometry-print-no","canvas-3-6-5-4-1-photometry-print-yes-copy-text-10","Нет","不","machine-review-required"
"4-1-quantitative-submode-curves-copy","4-2 Quantitative-submode-coefficients","canvas-4-1-quantitative-submode-curves-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-quantitative-submode-curves-copy","4-2 Quantitative-submode-coefficients","canvas-4-1-quantitative-submode-curves-copy-text-3","17:05","17:05","machine-review-required"
"4-1-quantitative-submode-curves-copy","4-2 Quantitative-submode-coefficients","canvas-4-1-quantitative-submode-curves-copy-text-4","Выберете подрежим","选择子模式","machine-review-required"
"4-1-quantitative-submode-curves-copy","4-2 Quantitative-submode-coefficients","canvas-4-1-quantitative-submode-curves-copy-text-9","Градуир. кривая","毕业。曲线","machine-review-required"
"4-1-quantitative-submode-curves-copy","4-2 Quantitative-submode-coefficients","canvas-4-1-quantitative-submode-curves-copy-text-10","Коэффициенты","赔率","machine-review-required"
"4-2-quantitative-submode-coefficients-copy","4-1-1-1 Quantitative-submode-curves-new-wl","canvas-4-2-quantitative-submode-coefficients-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-quantitative-submode-coefficients-copy","4-1-1-1 Quantitative-submode-curves-new-wl","canvas-4-2-quantitative-submode-coefficients-copy-text-3","17:05","17:05","machine-review-required"
"4-2-quantitative-submode-coefficients-copy","4-1-1-1 Quantitative-submode-curves-new-wl","canvas-4-2-quantitative-submode-coefficients-copy-text-4","Новая градуировка","新毕业","machine-review-required"
"4-2-quantitative-submode-coefficients-copy","4-1-1-1 Quantitative-submode-curves-new-wl","canvas-4-2-quantitative-submode-coefficients-copy-text-8","Длина волны","波长","machine-review-required"
"4-2-quantitative-submode-coefficients-copy","4-1-1-1 Quantitative-submode-curves-new-wl","canvas-4-2-quantitative-submode-coefficients-copy-text-1782112936673","Кювета","比色皿","machine-review-required"
"4-2-quantitative-submode-coefficients-copy","4-1-1-1 Quantitative-submode-curves-new-wl","canvas-4-2-quantitative-submode-coefficients-copy-text-1782115131097","Стандартные образцы","标准样品","machine-review-required"
"4-2-quantitative-submode-coefficients-copy","4-1-1-1 Quantitative-submode-curves-new-wl","canvas-4-2-quantitative-submode-coefficients-copy-text-1782115275422","Измеряемая величина","测量数量","machine-review-required"
"4-2-quantitative-submode-coefficients-copy","4-1-1-1 Quantitative-submode-curves-new-wl","canvas-4-2-quantitative-submode-coefficients-copy-text-1782140609505","n=1","n=1","machine-review-required"
"4-2-quantitative-submode-coefficients-copy-2","4-1-1 Quantitative-submode-curves-new","canvas-4-2-quantitative-submode-coefficients-copy-2-text-1","Колич. анализ","数量分析","machine-review-required"
"4-2-quantitative-submode-coefficients-copy-2","4-1-1 Quantitative-submode-curves-new","canvas-4-2-quantitative-submode-coefficients-copy-2-text-3","17:05","17:05","machine-review-required"
"4-2-quantitative-submode-coefficients-copy-2","4-1-1 Quantitative-submode-curves-new","canvas-4-2-quantitative-submode-coefficients-copy-2-text-4","Подрежим: градуировка","子模式：毕业","machine-review-required"
"4-2-quantitative-submode-coefficients-copy-2","4-1-1 Quantitative-submode-curves-new","canvas-4-2-quantitative-submode-coefficients-copy-2-text-8","Новая градуировка","新毕业","machine-review-required"
"4-2-quantitative-submode-coefficients-copy-2","4-1-1 Quantitative-submode-curves-new","canvas-4-2-quantitative-submode-coefficients-copy-2-text-9","Загрузить градуировку","下载校准","machine-review-required"
"4-1-1-quantitative-submode-curves-new-copy","4-1-2 Quantitative-submode-curves-load","canvas-4-1-1-quantitative-submode-curves-new-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-quantitative-submode-curves-new-copy","4-1-2 Quantitative-submode-curves-load","canvas-4-1-1-quantitative-submode-curves-new-copy-text-3","17:05","17:05","machine-review-required"
"4-1-1-quantitative-submode-curves-new-copy","4-1-2 Quantitative-submode-curves-load","canvas-4-1-1-quantitative-submode-curves-new-copy-text-4","Подрежим: градуировка","子模式：毕业","machine-review-required"
"4-1-1-quantitative-submode-curves-new-copy","4-1-2 Quantitative-submode-curves-load","canvas-4-1-1-quantitative-submode-curves-new-copy-text-8","Новая градуировка","新毕业","machine-review-required"
"4-1-1-quantitative-submode-curves-new-copy","4-1-2 Quantitative-submode-curves-load","canvas-4-1-1-quantitative-submode-curves-new-copy-text-9","Загрузить градуировку","下载校准","machine-review-required"
"4-1-1-1-quantitative-submode-curves-new-wl-copy","4-1-1-2 Quantitative-submode-curves-new-cuvette","canvas-4-1-1-1-quantitative-submode-curves-new-wl-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-1-quantitative-submode-curves-new-wl-copy","4-1-1-2 Quantitative-submode-curves-new-cuvette","canvas-4-1-1-1-quantitative-submode-curves-new-wl-copy-text-3","17:05","17:05","machine-review-required"
"4-1-1-1-quantitative-submode-curves-new-wl-copy","4-1-1-2 Quantitative-submode-curves-new-cuvette","canvas-4-1-1-1-quantitative-submode-curves-new-wl-copy-text-4","Новая градуировка","新毕业","machine-review-required"
"4-1-1-1-quantitative-submode-curves-new-wl-copy","4-1-1-2 Quantitative-submode-curves-new-cuvette","canvas-4-1-1-1-quantitative-submode-curves-new-wl-copy-text-8","Длина волны","波长","machine-review-required"
"4-1-1-1-quantitative-submode-curves-new-wl-copy","4-1-1-2 Quantitative-submode-curves-new-cuvette","canvas-4-1-1-1-quantitative-submode-curves-new-wl-copy-text-11","Кювета","比色皿","machine-review-required"
"4-1-1-1-quantitative-submode-curves-new-wl-copy","4-1-1-2 Quantitative-submode-curves-new-cuvette","canvas-4-1-1-1-quantitative-submode-curves-new-wl-copy-text-12","Стандартные образцы","标准样品","machine-review-required"
"4-1-1-1-quantitative-submode-curves-new-wl-copy","4-1-1-2 Quantitative-submode-curves-new-cuvette","canvas-4-1-1-1-quantitative-submode-curves-new-wl-copy-text-13","Измеряемая величина","测量数量","machine-review-required"
"4-1-1-1-quantitative-submode-curves-new-wl-copy","4-1-1-2 Quantitative-submode-curves-new-cuvette","canvas-4-1-1-1-quantitative-submode-curves-new-wl-copy-text-1782140690697","n=1","n=1","machine-review-required"
"4-1-1-2-quantitative-submode-curves-new-cuvette-copy","4-1-1-3 Quantitative-submode-curves-new-value","canvas-4-1-1-2-quantitative-submode-curves-new-cuvette-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-1-2-quantitative-submode-curves-new-cuvette-copy","4-1-1-3 Quantitative-submode-curves-new-value","canvas-4-1-1-2-quantitative-submode-curves-new-cuvette-copy-text-3","17:05","17:05","machine-review-required"
"4-1-1-2-quantitative-submode-curves-new-cuvette-copy","4-1-1-3 Quantitative-submode-curves-new-value","canvas-4-1-1-2-quantitative-submode-curves-new-cuvette-copy-text-4","Новая градуировка","新毕业","machine-review-required"
"4-1-1-2-quantitative-submode-curves-new-cuvette-copy","4-1-1-3 Quantitative-submode-curves-new-value","canvas-4-1-1-2-quantitative-submode-curves-new-cuvette-copy-text-8","Длина волны","波长","machine-review-required"
